Tidal_Volume,Respiratory_Rate,FiO2,PEEP,PIP,Time,label,parameter
559,14,47,13,25,6,Malfunction,PEEP
603,15,23,8,27,9,Malfunction,FiO2
628,18,44,9,29,3,Not malfunction,parameters are working correctly
452,18,42,9,27,5,Not malfunction,parameters are working correctly
507,18,43,9,29,1,Not malfunction,parameters are working correctly
551,13,45,15,29,8,Malfunction,PEEP
448,15,51,14,23,10,Malfunction,PEEP
505,16,28,8,22,10,Malfunction,FiO2
686,17,27,6,23,7,Malfunction,FiO2
621,19,24,10,27,8,Malfunction,FiO2
593,16,46,14,25,8,Malfunction,PEEP
471,20,48,6,20,2,Not malfunction,parameters are working correctly
571,14,41,10,25,4,Not malfunction,parameters are working correctly
469,16,53,8,28,5,Not malfunction,parameters are working correctly
489,13,57,9,21,2,Not malfunction,parameters are working correctly
611,19,58,9,24,3,Not malfunction,parameters are working correctly
475,12,21,7,25,10,Malfunction,FiO2
505,6,41,6,22,10,Malfunction,Respiratory_Rate
410,18,42,9,29,1,Not malfunction,parameters are working correctly
504,15,47,8,25,3,Not malfunction,parameters are working correctly
517,16,54,7,39,7,Malfunction,PIP
929,14,57,8,25,7,Malfunction,Tidal_Volume
425,20,45,6,24,5,Not malfunction,parameters are working correctly
500,18,51,8,37,7,Malfunction,PIP
585,14,50,9,36,10,Malfunction,PIP
490,15,51,6,20,4,Not malfunction,parameters are working correctly
596,14,28,4,27,9,Malfunction,FiO2
634,13,51,5,29,3,Not malfunction,parameters are working correctly
531,16,23,8,23,9,Malfunction,FiO2
809,11,49,5,23,7,Malfunction,Tidal_Volume
491,15,58,8,29,3,Not malfunction,parameters are working correctly
902,14,44,8,26,10,Malfunction,Tidal_Volume
653,14,49,12,25,7,Malfunction,PEEP
842,17,50,3,27,6,Malfunction,Tidal_Volume
601,18,47,8,27,4,Not malfunction,parameters are working correctly
461,5,54,8,28,10,Malfunction,Respiratory_Rate
971,16,40,7,26,9,Malfunction,Tidal_Volume
552,15,40,9,29,1,Not malfunction,parameters are working correctly
445,14,42,9,28,1,Not malfunction,parameters are working correctly
682,10,65,8,28,7,Malfunction,Respiratory_Rate
429,17,59,9,27,4,Not malfunction,parameters are working correctly
589,15,51,15,23,8,Malfunction,PEEP
607,8,45,7,23,9,Malfunction,Respiratory_Rate
436,18,58,7,30,5,Not malfunction,parameters are working correctly
546,16,45,5,27,4,Not malfunction,parameters are working correctly
410,18,54,7,25,3,Not malfunction,parameters are working correctly
611,12,47,8,28,3,Not malfunction,parameters are working correctly
678,20,49,8,26,1,Not malfunction,parameters are working correctly
572,13,30,10,24,7,Malfunction,FiO2
538,15,55,9,22,4,Not malfunction,parameters are working correctly
612,11,28,6,24,9,Malfunction,FiO2
487,14,44,10,22,3,Not malfunction,parameters are working correctly
999,19,57,8,21,10,Malfunction,Tidal_Volume
477,7,60,4,22,7,Malfunction,Respiratory_Rate
672,20,52,5,28,3,Not malfunction,parameters are working correctly
614,17,52,8,37,7,Malfunction,PIP
683,13,51,6,23,2,Not malfunction,parameters are working correctly
524,11,50,14,24,6,Malfunction,PEEP
575,6,48,6,23,6,Malfunction,Respiratory_Rate
528,16,56,5,20,1,Not malfunction,parameters are working correctly
657,12,52,8,40,10,Malfunction,PIP
449,14,48,10,25,5,Not malfunction,parameters are working correctly
424,13,47,8,26,5,Not malfunction,parameters are working correctly
542,20,49,7,30,1,Not malfunction,parameters are working correctly
514,16,29,5,24,7,Malfunction,FiO2
439,16,45,7,24,4,Not malfunction,parameters are working correctly
439,16,52,10,30,5,Not malfunction,parameters are working correctly
560,14,22,7,28,9,Malfunction,FiO2
582,18,49,5,25,4,Not malfunction,parameters are working correctly
541,14,61,15,22,8,Malfunction,PEEP
620,10,47,6,24,6,Malfunction,Respiratory_Rate
626,15,47,7,26,1,Not malfunction,parameters are working correctly
586,19,58,13,22,7,Malfunction,PEEP
585,5,54,5,26,9,Malfunction,Respiratory_Rate
467,17,41,9,23,4,Not malfunction,parameters are working correctly
681,18,48,6,24,2,Not malfunction,parameters are working correctly
484,18,23,6,27,6,Malfunction,FiO2
580,13,49,6,24,4,Not malfunction,parameters are working correctly
689,20,58,6,26,3,Not malfunction,parameters are working correctly
557,14,52,6,40,9,Malfunction,PIP
884,15,47,8,22,10,Malfunction,Tidal_Volume
409,14,47,5,22,3,Not malfunction,parameters are working correctly
542,14,43,5,24,1,Not malfunction,parameters are working correctly
546,6,58,8,29,9,Malfunction,Respiratory_Rate
552,10,48,10,23,7,Malfunction,Respiratory_Rate
673,13,50,6,21,4,Not malfunction,parameters are working correctly
521,16,52,14,23,8,Malfunction,PEEP
516,16,53,5,27,5,Not malfunction,parameters are working correctly
560,6,54,3,24,9,Malfunction,Respiratory_Rate
415,19,54,14,22,6,Malfunction,PEEP
817,14,52,8,24,6,Malfunction,Tidal_Volume
550,17,58,8,24,1,Not malfunction,parameters are working correctly
687,17,49,15,26,7,Malfunction,PEEP
533,16,55,9,40,10,Malfunction,PIP
655,14,51,15,28,6,Malfunction,PEEP
459,20,44,10,21,5,Not malfunction,parameters are working correctly
836,13,55,6,25,10,Malfunction,Tidal_Volume
688,16,45,6,25,3,Not malfunction,parameters are working correctly
855,15,62,8,24,9,Malfunction,Tidal_Volume
628,20,51,8,27,5,Not malfunction,parameters are working correctly
644,12,43,6,28,2,Not malfunction,parameters are working correctly
311,9,47,8,23,6,Malfunction,Respiratory_Rate
574,16,47,8,39,10,Malfunction,PIP
569,17,52,6,24,5,Not malfunction,parameters are working correctly
412,15,44,10,26,2,Not malfunction,parameters are working correctly
406,15,51,5,21,2,Not malfunction,parameters are working correctly
480,16,43,6,20,4,Not malfunction,parameters are working correctly
605,15,46,14,24,9,Malfunction,PEEP
619,9,49,7,20,9,Malfunction,Respiratory_Rate
649,15,46,10,25,2,Not malfunction,parameters are working correctly
834,15,52,7,23,7,Malfunction,Tidal_Volume
492,15,22,8,24,10,Malfunction,FiO2
590,14,46,8,36,7,Malfunction,PIP
855,16,52,6,27,9,Malfunction,Tidal_Volume
628,15,56,7,28,2,Not malfunction,parameters are working correctly
939,13,50,7,23,6,Malfunction,Tidal_Volume
678,17,55,8,21,4,Not malfunction,parameters are working correctly
474,12,54,5,35,9,Malfunction,PIP
506,19,48,10,30,1,Not malfunction,parameters are working correctly
580,15,46,14,24,10,Malfunction,PEEP
472,18,25,7,23,10,Malfunction,FiO2
621,17,46,6,27,2,Not malfunction,parameters are working correctly
502,17,56,9,28,5,Not malfunction,parameters are working correctly
503,19,52,12,22,6,Malfunction,PEEP
648,17,47,9,24,1,Not malfunction,parameters are working correctly
437,16,26,7,23,7,Malfunction,FiO2
994,14,48,7,25,6,Malfunction,Tidal_Volume
711,16,29,7,24,9,Malfunction,FiO2
514,9,50,7,25,10,Malfunction,Respiratory_Rate
672,19,46,9,20,4,Not malfunction,parameters are working correctly
512,16,43,6,30,5,Not malfunction,parameters are working correctly
609,5,47,6,23,6,Malfunction,Respiratory_Rate
600,20,43,6,20,5,Not malfunction,parameters are working correctly
499,16,29,10,25,9,Malfunction,FiO2
517,12,50,6,20,1,Not malfunction,parameters are working correctly
431,15,25,6,23,7,Malfunction,FiO2
493,5,47,7,24,9,Malfunction,Respiratory_Rate
635,19,21,6,29,6,Malfunction,FiO2
620,19,54,5,20,4,Not malfunction,parameters are working correctly
504,20,46,5,24,5,Not malfunction,parameters are working correctly
598,6,48,6,23,9,Malfunction,Respiratory_Rate
509,7,47,7,24,10,Malfunction,Respiratory_Rate
530,16,23,5,27,8,Malfunction,FiO2
609,13,47,9,29,2,Not malfunction,parameters are working correctly
454,19,48,6,20,3,Not malfunction,parameters are working correctly
569,15,55,7,29,4,Not malfunction,parameters are working correctly
464,12,30,9,22,6,Malfunction,FiO2
525,20,52,6,28,4,Not malfunction,parameters are working correctly
473,18,57,7,25,3,Not malfunction,parameters are working correctly
377,15,21,11,27,10,Malfunction,FiO2
468,16,26,8,28,7,Malfunction,FiO2
472,16,44,12,23,10,Malfunction,PEEP
601,10,49,7,23,7,Malfunction,Respiratory_Rate
566,15,49,5,36,7,Malfunction,PIP
653,12,52,9,36,6,Malfunction,PIP
667,18,42,15,23,7,Malfunction,PEEP
427,13,47,12,27,7,Malfunction,PEEP
688,16,55,9,23,1,Not malfunction,parameters are working correctly
572,17,41,6,27,1,Not malfunction,parameters are working correctly
833,14,53,7,28,9,Malfunction,Tidal_Volume
881,14,48,7,22,6,Malfunction,Tidal_Volume
650,16,27,6,22,7,Malfunction,FiO2
574,17,45,6,30,5,Not malfunction,parameters are working correctly
715,11,22,5,27,10,Malfunction,FiO2
563,19,53,5,27,2,Not malfunction,parameters are working correctly
435,15,21,7,22,9,Malfunction,FiO2
559,17,48,13,21,9,Malfunction,PEEP
634,18,56,10,28,5,Not malfunction,parameters are working correctly
428,18,54,8,20,3,Not malfunction,parameters are working correctly
525,7,51,8,24,8,Malfunction,Respiratory_Rate
455,16,21,6,24,8,Malfunction,FiO2
497,20,44,9,25,2,Not malfunction,parameters are working correctly
507,15,55,7,36,8,Malfunction,PIP
581,16,48,5,37,6,Malfunction,PIP
421,15,48,8,28,2,Not malfunction,parameters are working correctly
550,15,21,8,24,10,Malfunction,FiO2
662,5,51,8,23,9,Malfunction,Respiratory_Rate
831,16,48,5,31,8,Malfunction,Tidal_Volume
586,15,58,8,26,4,Not malfunction,parameters are working correctly
621,16,46,7,29,3,Not malfunction,parameters are working correctly
569,14,21,7,29,10,Malfunction,FiO2
820,13,55,5,23,8,Malfunction,Tidal_Volume
495,15,46,9,30,5,Not malfunction,parameters are working correctly
454,20,42,6,21,2,Not malfunction,parameters are working correctly
652,14,47,7,28,4,Not malfunction,parameters are working correctly
481,15,44,9,36,7,Malfunction,PIP
565,17,58,7,20,5,Not malfunction,parameters are working correctly
582,14,60,6,23,2,Not malfunction,parameters are working correctly
473,15,59,9,27,1,Not malfunction,parameters are working correctly
584,17,50,14,24,7,Malfunction,PEEP
611,15,41,10,20,5,Not malfunction,parameters are working correctly
607,19,50,8,27,1,Not malfunction,parameters are working correctly
523,13,58,6,20,5,Not malfunction,parameters are working correctly
628,17,58,12,23,6,Malfunction,PEEP
642,18,41,10,29,2,Not malfunction,parameters are working correctly
430,15,57,5,25,3,Not malfunction,parameters are working correctly
404,19,53,7,24,5,Not malfunction,parameters are working correctly
675,20,53,7,26,2,Not malfunction,parameters are working correctly
901,14,45,9,23,10,Malfunction,Tidal_Volume
563,17,49,7,20,1,Not malfunction,parameters are working correctly
542,9,49,7,22,10,Malfunction,Respiratory_Rate
456,17,49,10,21,5,Not malfunction,parameters are working correctly
570,12,27,8,25,9,Malfunction,FiO2
584,16,41,15,23,10,Malfunction,PEEP
421,13,48,10,23,4,Not malfunction,parameters are working correctly
547,20,56,9,30,3,Not malfunction,parameters are working correctly
517,14,47,15,24,10,Malfunction,PEEP
692,16,49,9,29,5,Not malfunction,parameters are working correctly
510,11,49,5,23,10,Malfunction,Respiratory_Rate
699,13,54,6,21,2,Not malfunction,parameters are working correctly
552,14,57,10,21,1,Not malfunction,parameters are working correctly
521,14,52,14,20,9,Malfunction,PEEP
508,12,58,9,25,3,Not malfunction,parameters are working correctly
664,15,46,9,24,2,Not malfunction,parameters are working correctly
488,14,40,8,26,1,Not malfunction,parameters are working correctly
630,16,44,9,27,5,Not malfunction,parameters are working correctly
527,8,56,6,24,10,Malfunction,Respiratory_Rate
952,15,47,9,24,7,Malfunction,Tidal_Volume
417,12,43,10,28,3,Not malfunction,parameters are working correctly
602,12,43,7,26,2,Not malfunction,parameters are working correctly
953,16,49,7,26,6,Malfunction,Tidal_Volume
558,15,53,8,35,6,Malfunction,PIP
497,18,47,6,26,4,Not malfunction,parameters are working correctly
509,16,40,6,29,3,Not malfunction,parameters are working correctly
539,14,42,5,27,3,Not malfunction,parameters are working correctly
605,18,64,5,37,6,Malfunction,PIP
575,15,43,15,27,8,Malfunction,PEEP
602,16,41,13,26,9,Malfunction,PEEP
476,17,25,8,21,9,Malfunction,FiO2
612,17,42,10,22,2,Not malfunction,parameters are working correctly
428,15,59,6,24,4,Not malfunction,parameters are working correctly
532,13,47,8,38,9,Malfunction,PIP
598,18,46,7,28,2,Not malfunction,parameters are working correctly
555,15,26,7,23,10,Malfunction,FiO2
561,13,41,10,27,1,Not malfunction,parameters are working correctly
475,12,47,7,38,9,Malfunction,PIP
658,13,42,8,27,1,Not malfunction,parameters are working correctly
812,17,58,9,32,6,Malfunction,Tidal_Volume
546,17,49,8,30,4,Not malfunction,parameters are working correctly
581,18,50,14,26,9,Malfunction,PEEP
610,17,49,8,28,1,Not malfunction,parameters are working correctly
456,12,59,6,26,5,Not malfunction,parameters are working correctly
548,15,25,7,26,6,Malfunction,FiO2
536,13,60,6,23,5,Not malfunction,parameters are working correctly
412,12,58,7,30,1,Not malfunction,parameters are working correctly
580,18,46,12,20,8,Malfunction,PEEP
691,12,43,7,30,4,Not malfunction,parameters are working correctly
404,18,59,13,23,6,Malfunction,PEEP
454,18,29,8,24,8,Malfunction,FiO2
471,19,59,6,27,4,Not malfunction,parameters are working correctly
528,19,52,5,22,2,Not malfunction,parameters are working correctly
432,13,56,9,22,5,Not malfunction,parameters are working correctly
669,18,41,10,30,2,Not malfunction,parameters are working correctly
957,15,45,6,29,6,Malfunction,Tidal_Volume
589,16,62,15,23,10,Malfunction,PEEP
477,14,41,7,24,2,Not malfunction,parameters are working correctly
546,7,48,8,22,10,Malfunction,Respiratory_Rate
533,13,58,7,24,1,Not malfunction,parameters are working correctly
389,14,21,5,26,10,Malfunction,FiO2
625,13,21,7,27,10,Malfunction,FiO2
558,20,44,9,30,3,Not malfunction,parameters are working correctly
646,15,22,6,28,6,Malfunction,FiO2
535,15,59,13,22,7,Malfunction,PEEP
477,16,60,8,39,10,Malfunction,PIP
664,20,55,5,21,4,Not malfunction,parameters are working correctly
457,18,59,8,24,2,Not malfunction,parameters are working correctly
608,19,49,13,21,7,Malfunction,PEEP
621,17,51,6,36,8,Malfunction,PIP
410,8,46,9,28,6,Malfunction,Respiratory_Rate
471,12,60,9,21,5,Not malfunction,parameters are working correctly
516,19,50,6,24,5,Not malfunction,parameters are working correctly
562,15,52,13,24,9,Malfunction,PEEP
880,15,52,7,26,8,Malfunction,Tidal_Volume
611,16,58,6,20,3,Not malfunction,parameters are working correctly
644,20,52,5,25,2,Not malfunction,parameters are working correctly
503,18,60,10,25,4,Not malfunction,parameters are working correctly
430,18,45,9,30,5,Not malfunction,parameters are working correctly
595,16,40,9,21,5,Not malfunction,parameters are working correctly
567,12,55,12,22,9,Malfunction,PEEP
805,17,53,7,23,7,Malfunction,Tidal_Volume
621,20,44,5,29,3,Not malfunction,parameters are working correctly
541,6,44,7,24,7,Malfunction,Respiratory_Rate
541,15,37,14,27,8,Malfunction,PEEP
521,6,42,8,25,10,Malfunction,Respiratory_Rate
364,17,44,14,23,10,Malfunction,PEEP
927,14,54,7,22,8,Malfunction,Tidal_Volume
446,11,48,6,19,9,Malfunction,Respiratory_Rate
440,18,49,5,28,4,Not malfunction,parameters are working correctly
627,17,46,5,30,4,Not malfunction,parameters are working correctly
634,15,20,6,22,9,Malfunction,FiO2
628,12,40,10,26,5,Not malfunction,parameters are working correctly
470,15,55,9,27,1,Not malfunction,parameters are working correctly
606,9,47,6,24,8,Malfunction,Respiratory_Rate
892,17,38,6,26,6,Malfunction,Tidal_Volume
840,12,62,8,25,9,Malfunction,Tidal_Volume
554,15,60,8,23,1,Not malfunction,parameters are working correctly
637,20,56,7,25,4,Not malfunction,parameters are working correctly
628,14,43,5,22,3,Not malfunction,parameters are working correctly
402,18,56,5,24,1,Not malfunction,parameters are working correctly
962,13,51,7,25,9,Malfunction,Tidal_Volume
655,15,45,13,25,8,Malfunction,PEEP
562,15,44,6,36,10,Malfunction,PIP
897,17,47,6,24,8,Malfunction,Tidal_Volume
463,15,50,6,30,2,Not malfunction,parameters are working correctly
855,16,50,6,21,8,Malfunction,Tidal_Volume
642,20,41,9,28,1,Not malfunction,parameters are working correctly
679,20,49,9,29,2,Not malfunction,parameters are working correctly
508,19,49,9,20,4,Not malfunction,parameters are working correctly
629,15,20,7,26,9,Malfunction,FiO2
587,23,49,12,25,8,Malfunction,PEEP
560,18,57,5,20,5,Not malfunction,parameters are working correctly
534,15,48,13,22,8,Malfunction,PEEP
590,20,41,9,24,1,Not malfunction,parameters are working correctly
563,17,53,6,22,3,Not malfunction,parameters are working correctly
636,13,51,5,28,4,Not malfunction,parameters are working correctly
576,13,46,7,23,1,Not malfunction,parameters are working correctly
559,14,46,10,37,7,Malfunction,PIP
590,20,56,8,21,4,Not malfunction,parameters are working correctly
583,15,60,10,22,4,Not malfunction,parameters are working correctly
960,15,55,5,22,10,Malfunction,Tidal_Volume
845,14,58,5,25,7,Malfunction,Tidal_Volume
482,17,44,13,22,8,Malfunction,PEEP
520,15,59,9,26,1,Not malfunction,parameters are working correctly
511,17,49,9,29,1,Not malfunction,parameters are working correctly
845,18,50,7,26,10,Malfunction,Tidal_Volume
497,7,53,9,25,9,Malfunction,Respiratory_Rate
463,17,44,10,24,5,Not malfunction,parameters are working correctly
503,12,29,8,29,7,Malfunction,FiO2
443,14,55,8,30,3,Not malfunction,parameters are working correctly
631,17,51,7,37,9,Malfunction,PIP
615,18,60,10,30,4,Not malfunction,parameters are working correctly
572,13,47,14,25,8,Malfunction,PEEP
556,5,56,7,29,9,Malfunction,Respiratory_Rate
615,13,41,8,27,3,Not malfunction,parameters are working correctly
975,17,47,5,24,7,Malfunction,Tidal_Volume
436,15,43,9,23,3,Not malfunction,parameters are working correctly
